user_id	item_id	timestamp	correct	skill_id
130	9748	0	1	63
130	1360	0	0	85
130	1378	0	0	85
130	1382	0	1	85
130	1358	0	1	85
130	1309	0	0	85
130	6586	0	0	86
130	6733	0	0	86
130	6673	0	1	86
130	6633	0	1	86
130	6598	0	0	86
130	6614	0	0	86
130	6707	0	0	86
130	14063	0	0	87
130	14062	0	0	87
130	14057	0	1	87
130	14039	0	0	87
130	14049	0	1	87
130	14061	0	0	87
130	14066	0	0	87
130	14047	0	0	87
130	14053	0	0	87
130	14045	0	0	87
130	1224	0	1	88
130	7849	0	0	93
130	7781	0	1	93
130	7857	0	1	93
130	7870	0	1	93
130	10661	0	0	73
130	10699	0	0	73
130	10710	0	0	73
130	10644	0	1	73
130	10671	0	0	73
130	10673	0	1	73
130	10678	0	1	73
130	7916	0	0	93
130	6679	0	0	86
130	6561	0	0	86
130	6577	0	0	86
130	6695	0	0	86
130	6650	0	0	86
130	6657	0	0	86
130	6621	0	0	86
130	6714	0	0	86
130	6682	0	0	86
130	6630	0	0	86
130	6606	0	1	86
130	10656	0	0	73
130	10692	0	1	73
130	14058	0	1	87
130	14069	0	1	87
130	14067	0	1	87
130	14072	0	0	87
130	14043	0	1	87
130	14037	0	1	87
130	14035	0	0	87
130	14071	0	1	87
130	14070	0	0	87
130	14065	0	0	87
130	14064	0	1	87
130	6553	0	0	86
130	6562	0	0	86
130	6700	0	0	86
130	6572	0	1	86
130	6541	0	0	86
130	6622	0	0	86
130	6743	0	0	86
130	6570	0	0	86
130	6619	0	1	86
130	6594	0	0	86
130	6677	0	1	86
130	7928	0	0	93
131	7501	0	1	64
131	1475	0	0	75
131	1464	0	1	75
131	1427	0	0	83
131	1429	0	1	83
131	1432	0	1	83
131	1631	0	0	41
131	1440	0	0	83
131	1453	0	0	83
131	1440	0	1	83
131	1478	0	0	75
131	1786	0	0	40
131	1838	0	1	40
131	842	0	0	23
131	1126	0	0	63
132	810	0	1	132
132	3559	0	0	84
132	2922	0	0	123
132	2940	0	1	123
132	2918	0	1	123
132	2929	0	1	123
132	3768	0	0	68
132	118	0	1	124
132	94	0	0	124
132	2928	0	0	123
132	2926	0	1	123
132	2916	0	1	123
132	2937	0	1	123
132	1016	0	0	140
132	999	0	0	140
132	1047	0	0	148
132	1615	0	1	41
132	3292	0	1	39
132	1791	0	1	40
132	3283	0	1	39
132	1683	0	1	77
132	1618	0	1	41
132	602	0	1	82
132	1592	0	1	42
132	1868	0	1	40
132	11332	0	1	40
132	10893	0	1	42
132	10723	0	1	42
132	3554	0	1	84
132	5219	0	1	111
132	11188	0	1	28
132	816	0	1	132
132	809	0	1	132
132	539	0	1	132
132	549	0	1	132
132	1075	0	1	148
132	1064	0	1	148
132	602	0	0	82
132	630	0	1	82
132	622	0	1	82
132	605	0	1	82
132	6365	0	0	25
132	1351	0	0	85
132	1348	0	1	85
132	1368	0	1	85
132	1307	0	1	85
132	1262	0	1	88
132	1805	0	1	40
132	978	0	1	24
132	2039	0	1	2
132	5744	0	1	28
132	5723	0	1	106
132	4940	0	1	95
132	240	0	1	126
132	3144	0	0	128
132	218	0	1	126
132	3127	0	1	128
132	235	0	1	126
132	5451	0	1	116
132	5449	0	1	116
132	2823	0	1	129
132	2843	0	1	129
132	2868	0	1	130
132	2875	0	1	130
132	1770	0	1	40
132	11420	0	0	60
132	11424	0	1	40
132	11323	0	1	40
132	11393	0	1	40
132	1661	0	1	77
132	3693	0	1	93
132	1429	0	1	83
132	4184	0	1	88
132	4147	0	1	87
132	4892	0	1	70
132	4458	0	1	85
132	13894	0	0	22
132	13895	0	1	22
132	13896	0	0	22
132	13897	0	0	22
132	7306	0	1	42
132	10996	0	1	42
132	11106	0	1	40
132	1525	0	1	42
132	1680	0	1	77
132	1686	0	0	77
132	1698	0	1	77
132	1666	0	1	77
132	1679	0	1	77
132	1860	0	1	40
132	1635	0	1	41
132	3288	0	1	39
132	5695	0	0	51
132	5693	0	1	51
132	5686	0	1	51
132	5698	0	1	52
132	14002	0	0	22
132	5130	0	0	110
132	5157	0	0	110
132	5080	0	0	110
132	5122	0	1	110
132	5125	0	1	110
132	7552	0	1	83
132	1436	0	1	83
132	1621	0	0	41
132	1628	0	1	41
132	1626	0	1	41
132	1616	0	1	41
132	8280	0	1	39
132	3289	0	1	39
132	623	0	1	82
132	629	0	1	82
132	602	0	1	82
132	609	0	1	82
132	615	0	1	82
132	7755	0	1	88
132	7368	0	1	93
132	7385	0	1	93
132	7295	0	1	93
132	7779	0	1	93
132	7934	0	1	93
132	3703	0	1	93
132	9264	0	1	102
132	7697	0	0	76
132	7687	0	0	76
132	7692	0	1	76
132	7216	0	1	76
132	7987	0	1	76
132	10055	0	1	43
132	8757	0	1	81
132	1802	0	0	40
132	1803	0	1	40
132	1797	0	1	40
132	1801	0	1	40
132	1821	0	1	40
132	1131	0	1	63
132	3596	0	0	72
132	3576	0	1	72
132	3652	0	0	72
132	3675	0	1	72
132	3610	0	1	72
132	14659	0	0	71
132	14667	0	1	71
132	14684	0	0	71
132	14658	0	0	71
132	14677	0	1	71
132	14681	0	1	71
132	14666	0	1	71
132	9028	0	1	66
132	9025	0	1	66
132	9139	0	0	66
132	9190	0	0	66
132	9198	0	1	66
132	9024	0	1	66
132	9167	0	1	66
132	9191	0	0	66
132	9200	0	0	66
132	9056	0	1	66
132	7315	0	1	42
132	11138	0	1	40
132	11336	0	1	40
132	10908	0	1	42
132	8037	0	1	78
132	8050	0	0	78
132	8058	0	1	78
132	8077	0	1	78
132	8054	0	1	78
132	7994	0	1	78
132	8018	0	1	78
132	1665	0	1	77
132	9068	0	1	66
132	9189	0	0	66
132	9192	0	0	66
132	9160	0	1	66
132	9161	0	1	66
132	9183	0	1	66
132	8536	0	1	77
132	1756	0	1	40
132	3994	0	0	89
132	3866	0	1	89
132	4014	0	1	89
132	4015	0	1	89
132	1296	0	0	88
132	1275	0	1	88
132	1289	0	1	88
132	1295	0	1	88
132	4240	0	1	88
132	14069	0	1	87
132	14035	0	1	87
132	14037	0	1	87
132	14071	0	1	87
132	14065	0	1	87
132	4079	0	1	87
132	1336	0	1	85
132	4557	0	1	85
132	6597	0	1	86
132	6644	0	1	86
132	6609	0	1	86
132	6602	0	1	86
132	6619	0	1	86
132	7167	0	1	24
132	992	0	1	24
132	829	0	1	23
132	896	0	1	23
132	7063	0	1	73
132	7102	0	1	73
132	7093	0	1	73
132	7064	0	1	73
132	7078	0	1	73
132	4877	0	1	76
132	9618	0	1	65
132	4903	0	1	70
132	3223	0	1	70
132	3188	0	1	70
132	3197	0	1	70
132	9963	0	1	84
132	8080	0	1	69
132	7666	0	1	67
132	7634	0	1	67
132	15494	0	1	67
132	15493	0	1	67
132	15496	0	1	67
132	8947	0	1	70
132	9020	0	1	70
132	8926	0	1	70
132	8950	0	1	70
132	8939	0	1	70
132	9760	0	0	63
132	9937	0	1	63
132	9784	0	1	63
132	9772	0	1	63
132	8445	0	1	70
132	8709	0	1	70
132	7440	0	1	71
132	7477	0	0	71
132	7208	0	1	71
132	7206	0	0	71
132	12174	0	1	141
132	7412	0	1	71
132	13474	0	0	76
132	10729	0	1	73
132	7009	0	1	80
132	7000	0	1	80
132	7008	0	1	80
132	7056	0	0	80
132	7018	0	1	80
132	7053	0	0	80
132	7016	0	1	80
132	7034	0	1	80
132	7029	0	1	80
132	7050	0	1	80
132	8381	0	0	39
132	8481	0	1	39
132	7418	0	0	71
132	13495	0	1	76
132	13477	0	1	76
132	13498	0	1	76
132	7011	0	1	80
132	8416	0	1	39
132	8465	0	1	39
132	1595	0	1	42
132	8922	0	1	68
132	3765	0	0	68
132	3763	0	1	68
132	3852	0	0	68
132	3843	0	0	68
132	3807	0	1	68
132	7119	0	0	107
132	6910	0	0	108
132	7115	0	1	107
132	6904	0	1	107
132	7112	0	0	107
132	7121	0	1	107
132	6916	0	1	107
132	3786	0	1	68
132	3799	0	1	68
132	9063	0	0	66
132	9131	0	1	66
132	9187	0	1	66
132	9119	0	1	66
132	9145	0	1	66
132	9027	0	1	66
132	6945	0	0	107
132	6890	0	1	107
132	6878	0	1	107
132	6946	0	0	107
132	6942	0	1	107
132	6941	0	1	107
132	6957	0	0	107
132	6974	0	1	107
132	6949	0	1	107
132	6366	0	0	25
132	6367	0	1	25
132	6368	0	0	25
132	6369	0	0	25
132	6370	0	1	25
132	6371	0	1	25
132	6372	0	0	25
132	6337	0	1	25
132	6361	0	1	25
132	6325	0	1	25
132	7574	0	1	75
132	1426	0	1	83
132	10777	0	1	42
132	1626	0	1	41
132	8274	0	0	39
132	8158	0	1	39
132	8303	0	1	39
132	8156	0	1	39
132	3299	0	0	39
132	3274	0	1	39
132	1514	0	1	39
132	3276	0	0	39
132	3300	0	1	39
132	608	0	0	82
132	626	0	1	82
132	612	0	1	82
132	628	0	1	82
132	618	0	1	82
132	629	0	1	82
132	7751	0	1	88
132	7356	0	1	93
132	7286	0	1	93
132	7298	0	1	93
132	7807	0	1	93
132	7957	0	0	93
132	7882	0	1	93
132	7884	0	0	93
132	7970	0	1	93
132	7935	0	0	93
132	7969	0	1	93
132	7902	0	1	93
132	3711	0	1	93
132	3693	0	1	93
132	3710	0	1	93
132	3697	0	1	93
132	9240	0	1	105
132	7681	0	0	76
132	7697	0	0	76
132	7176	0	1	76
132	7974	0	1	76
132	7975	0	1	76
132	10009	0	1	43
132	8764	0	1	81
132	1813	0	1	40
132	7918	0	0	93
132	7942	0	1	93
132	1509	0	1	39
132	1836	0	1	40
132	1157	0	1	63
132	3595	0	1	72
132	14666	0	1	71
132	14677	0	1	71
132	14685	0	1	71
132	9043	0	1	66
132	9168	0	1	66
132	9040	0	1	66
132	9188	0	1	66
132	9064	0	1	66
132	11185	0	1	40
132	11425	0	1	40
132	10925	0	1	42
132	8070	0	0	78
132	8069	0	1	78
132	8038	0	0	78
132	8061	0	1	78
132	8073	0	0	78
132	8058	0	1	78
132	8032	0	1	78
132	8012	0	1	78
132	8008	0	1	78
132	1699	0	1	77
132	8539	0	1	77
132	1788	0	1	40
132	3889	0	0	89
132	3997	0	1	89
132	3871	0	1	89
132	3857	0	1	89
132	1250	0	1	88
132	4364	0	1	88
132	14062	0	1	87
132	14059	0	1	87
132	14034	0	1	87
132	14036	0	0	87
132	14064	0	1	87
132	14063	0	1	87
132	14046	0	0	87
132	14073	0	1	87
132	14050	0	1	87
132	14041	0	1	87
132	3940	0	1	87
132	1380	0	1	85
132	4496	0	1	85
132	6652	0	1	86
132	6746	0	0	86
132	6610	0	1	86
132	6706	0	1	86
132	6600	0	1	86
132	6728	0	0	86
132	6739	0	1	86
132	7394	0	1	24
132	4663	0	1	24
132	830	0	1	23
132	888	0	1	23
132	7100	0	1	73
132	7067	0	0	73
132	7099	0	1	73
132	7085	0	1	73
132	7079	0	1	73
132	7081	0	1	73
132	7103	0	1	73
132	4879	0	0	76
132	4860	0	1	76
132	4877	0	1	76
132	4874	0	1	76
132	9633	0	1	65
132	4888	0	1	70
132	3200	0	1	70
132	3224	0	1	70
132	3236	0	0	70
132	3217	0	1	70
132	3221	0	1	70
132	9978	0	1	84
132	15485	0	0	67
132	7659	0	1	67
132	15473	0	1	67
132	7644	0	1	67
132	7645	0	1	67
132	7653	0	1	67
132	8123	0	1	69
132	8932	0	1	70
132	8939	0	1	70
132	8971	0	0	70
132	8986	0	0	70
132	9014	0	1	70
132	8927	0	1	70
132	9017	0	1	70
132	9019	0	1	70
132	8942	0	1	70
132	9770	0	1	63
132	8371	0	0	70
132	8405	0	1	70
132	8345	0	1	70
132	8393	0	1	70
132	8676	0	1	70
132	7496	0	1	71
132	7202	0	0	71
132	12161	0	0	141
132	12168	0	1	141
132	12193	0	1	141
132	7440	0	1	71
132	8042	0	1	78
132	14038	0	1	87
132	14052	0	1	87
132	6663	0	1	86
132	6557	0	1	86
132	6705	0	1	86
132	6638	0	1	86
132	3229	0	1	70
132	10663	0	1	73
132	7055	0	1	80
132	6999	0	0	80
132	7040	0	1	80
132	7043	0	1	80
132	7020	0	1	80
132	7038	0	1	80
132	7034	0	1	80
132	8399	0	1	39
132	1552	0	1	42
132	8910	0	1	68
132	3778	0	1	68
132	3837	0	0	68
132	3795	0	1	68
132	3848	0	1	68
132	3812	0	1	68
132	10162	0	1	110
132	5202	0	0	111
132	5198	0	1	111
132	5210	0	1	111
132	5203	0	1	111
132	5723	0	1	106
132	6749	0	0	107
132	6844	0	1	107
132	5671	0	1	51
132	6853	0	0	107
132	6860	0	0	107
132	6858	0	0	107
132	6868	0	1	107
132	6859	0	0	107
132	6857	0	1	107
132	6865	0	1	107
132	5701	0	0	51
132	5706	0	1	51
132	5694	0	1	52
132	5685	0	1	51
132	6887	0	1	107
132	6892	0	1	107
132	6905	0	0	107
132	6914	0	0	107
132	6915	0	1	107
132	7130	0	1	107
132	6904	0	1	107
132	6933	0	0	107
132	6928	0	1	107
132	6923	0	0	107
132	7133	0	1	107
132	6936	0	0	107
132	7137	0	1	107
132	6932	0	1	107
132	6939	0	0	107
132	6952	0	1	98
132	6963	0	1	107
132	6967	0	1	107
132	6997	0	1	107
132	6980	0	0	107
132	6975	0	1	107
132	6991	0	1	107
132	5650	0	1	107
132	5109	0	0	110
132	5128	0	1	110
132	5107	0	1	110
132	5076	0	1	110
132	13565	0	1	95
132	8225	0	1	95
132	8317	0	1	95
132	13572	0	1	95
132	13601	0	0	95
132	8321	0	1	95
132	8238	0	1	95
132	8261	0	1	95
132	8231	0	1	95
132	13566	0	1	95
132	5642	0	0	115
132	4794	0	0	115
132	4712	0	1	115
132	5649	0	0	115
132	5647	0	1	115
132	10353	0	1	114
132	12342	0	0	36
132	12326	0	0	38
132	12306	0	0	35
132	12285	0	0	35
132	6937	0	1	107
132	4725	0	1	115
132	12347	0	0	36
132	12320	0	0	38
132	12339	0	0	36
132	1093	0	1	148
132	1096	0	1	147
132	12691	0	0	143
132	12694	0	0	143
132	12717	0	0	145
132	2781	0	1	131
132	2870	0	1	130
132	2861	0	1	130
132	12712	0	1	145
132	2996	0	0	142
132	2986	0	1	142
132	2995	0	1	142
132	3176	0	1	144
132	2758	0	1	131
132	478	0	0	127
132	448	0	1	127
132	482	0	1	127
132	433	0	1	127
132	655	0	0	74
132	656	0	1	74
132	657	0	0	74
132	688	0	0	74
132	689	0	1	74
132	690	0	1	74
132	691	0	1	74
132	700	0	1	74
132	712	0	1	74
132	649	0	1	74
132	652	0	1	74
132	530	0	1	132
132	547	0	1	132
132	12240	0	0	120
132	11713	0	1	121
132	12239	0	1	120
132	11679	0	0	121
132	12039	0	1	121
132	11672	0	0	121
132	11732	0	0	121
132	10512	0	1	100
132	5959	0	1	100
132	2820	0	1	129
132	2833	0	1	129
132	11890	0	1	98
132	10637	0	1	99
132	5938	0	1	99
132	5827	0	1	99
132	10368	0	1	32
132	6449	0	0	34
132	6450	0	1	34
132	6451	0	1	34
132	6452	0	1	34
132	6473	0	1	34
132	6533	0	1	34
132	6497	0	1	34
132	5263	0	1	95
132	6096	0	0	31
132	6097	0	1	31
132	6098	0	1	31
132	6099	0	1	31
132	6100	0	1	31
132	6101	0	1	31
132	6102	0	1	31
132	6103	0	1	31
132	6104	0	1	31
132	6225	0	1	31
132	6127	0	1	31
132	13954	0	0	22
132	13822	0	0	22
132	13823	0	1	22
132	13824	0	1	22
132	13825	0	1	22
132	13886	0	1	22
132	13870	0	1	22
132	13974	0	1	22
132	14522	0	1	21
132	14545	0	1	54
132	14527	0	1	21
132	14396	0	1	54
132	14572	0	1	21
132	14337	0	0	22
132	14338	0	1	22
132	14339	0	1	22
132	14340	0	1	22
132	14190	0	0	22
132	14191	0	1	22
132	14192	0	1	22
132	14193	0	1	22
132	14281	0	1	22
132	5005	0	1	95
132	12220	0	1	120
132	5787	0	0	26
132	5784	0	1	26
132	5791	0	1	26
132	5803	0	1	26
132	6038	0	1	27
132	12151	0	1	19
132	5239	0	0	95
132	5240	0	1	95
132	5251	0	1	95
132	5234	0	1	95
132	4937	0	1	95
132	4826	0	1	95
132	11236	0	0	28
132	11227	0	1	28
132	11251	0	1	29
132	11175	0	1	28
132	5749	0	0	28
132	5769	0	1	28
132	5766	0	1	28
132	5751	0	1	28
132	6321	0	1	25
132	5180	0	0	101
132	5184	0	1	101
132	5178	0	1	101
132	5169	0	1	101
132	5359	0	0	103
132	5418	0	1	103
132	5365	0	1	103
132	5407	0	0	102
132	5390	0	1	102
132	13124	0	0	62
132	13085	0	1	62
132	13048	0	0	62
132	13122	0	1	62
132	13112	0	1	62
132	13060	0	1	62
132	3374	0	0	15
132	3375	0	0	15
132	3376	0	1	15
132	3377	0	0	15
132	3346	0	1	15
132	3414	0	1	15
132	3350	0	0	15
132	3351	0	0	15
132	3352	0	1	15
132	3353	0	1	15
132	3354	0	1	15
132	5431	0	1	103
132	3370	0	0	15
132	3371	0	0	15
132	3372	0	1	15
132	3373	0	0	15
132	3382	0	0	15
132	3383	0	0	15
132	3384	0	1	15
132	3385	0	1	15
132	3326	0	0	15
132	3327	0	0	15
132	3328	0	1	15
132	3329	0	1	15
132	3362	0	1	57
132	3402	0	1	15
132	3330	0	1	15
132	725	0	1	17
132	738	0	0	17
132	757	0	1	17
132	776	0	1	17
132	771	0	1	17
132	734	0	1	17
132	755	0	1	17
132	1925	0	0	18
132	1914	0	1	18
132	1929	0	1	18
132	1933	0	1	18
132	9883	0	0	22
132	9882	0	0	22
132	9926	0	1	22
132	9861	0	1	22
132	9851	0	1	22
132	11517	0	0	58
132	11545	0	1	58
132	12121	0	1	58
132	11495	0	1	58
132	2322	0	0	61
132	2323	0	1	61
132	2324	0	0	61
132	2205	0	1	61
132	2378	0	1	61
132	2276	0	1	61
132	670	0	0	74
132	671	0	1	74
132	672	0	0	74
132	640	0	1	74
132	631	0	0	74
132	632	0	0	74
132	633	0	1	74
132	634	0	1	74
132	709	0	0	74
133	1627	0	1	41
133	3274	0	1	39
133	1778	0	1	40
133	3282	0	1	39
133	1693	0	1	77
133	1640	0	1	41
133	618	0	1	82
133	1547	0	1	42
133	1829	0	1	40
133	11398	0	0	60
133	10794	0	0	42
133	7305	0	1	42
133	7303	0	1	42
133	10784	0	1	42
133	10938	0	1	42
133	3554	0	1	84
133	11082	0	1	40
133	5208	0	1	111
133	11335	0	1	40
133	11391	0	1	40
133	11301	0	1	40
133	1385	0	1	85
133	1299	0	1	88
133	1808	0	1	40
133	4630	0	0	24
133	4631	0	0	24
133	4632	0	0	24
133	4603	0	1	24
133	967	0	1	24
133	965	0	0	24
133	7500	0	1	64
133	1473	0	1	75
133	1624	0	1	41
133	8309	0	1	39
133	1491	0	1	39
133	601	0	1	82
133	610	0	1	82
133	605	0	1	82
133	612	0	1	82
133	624	0	1	82
133	7765	0	1	88
133	7362	0	0	93
133	7286	0	1	93
133	7344	0	1	93
133	7352	0	1	93
133	7811	0	1	93
133	7883	0	0	93
133	7954	0	1	93
133	7955	0	1	93
133	7939	0	1	93
133	3722	0	1	93
133	9271	0	0	102
133	9424	0	0	104
133	9323	0	1	102
133	9277	0	1	102
133	9367	0	1	104
133	7705	0	0	76
133	7983	0	1	76
133	7707	0	1	76
133	7692	0	1	76
133	10014	0	1	43
133	8798	0	0	81
133	8789	0	1	81
133	8804	0	0	81
133	8757	0	0	81
133	3298	0	1	39
133	8771	0	1	81
133	1795	0	1	40
133	1874	0	1	40
133	3258	0	1	63
133	3684	0	0	72
133	14682	0	0	71
133	8760	0	1	81
133	8796	0	1	81
133	3672	0	0	72
133	3673	0	0	72
133	3639	0	1	72
133	3669	0	1	72
133	3608	0	1	72
133	14675	0	0	71
133	14685	0	1	71
133	14672	0	1	71
133	14665	0	1	71
133	9190	0	0	66
133	9115	0	0	66
133	9160	0	1	66
133	9055	0	1	66
133	9054	0	1	66
133	9183	0	1	66
133	9143	0	0	66
133	9039	0	1	66
133	9023	0	1	66
133	9158	0	1	66
133	6369	0	0	25
133	6370	0	0	25
133	6371	0	0	25
133	6372	0	1	25
133	6305	0	0	25
133	6306	0	1	25
133	6307	0	1	25
133	6308	0	0	25
133	6297	0	1	25
133	6393	0	1	25
133	6377	0	1	25
133	10750	0	1	42
133	11216	0	1	40
133	1631	0	1	41
133	1680	0	1	77
133	1814	0	1	40
133	1737	0	1	40
133	11283	0	1	40
133	10959	0	1	42
133	8074	0	1	78
133	8062	0	1	78
133	8004	0	1	78
133	8001	0	1	78
133	8557	0	0	77
133	8522	0	0	77
133	8542	0	1	77
133	8574	0	1	77
133	8518	0	1	77
133	1791	0	1	40
133	3895	0	1	89
133	1287	0	1	88
133	4315	0	1	88
133	14036	0	1	87
133	14069	0	1	87
133	14071	0	1	87
133	14058	0	1	87
133	14049	0	1	87
133	4101	0	0	87
133	4114	0	1	87
133	4078	0	1	87
133	3978	0	1	87
133	1368	0	1	85
133	4430	0	1	85
133	6575	0	1	86
133	6694	0	0	86
133	6678	0	1	86
133	6605	0	1	86
133	6622	0	1	86
133	6684	0	1	86
133	6583	0	0	86
133	7149	0	1	24
133	4615	0	1	24
133	823	0	1	23
133	892	0	1	23
133	7102	0	1	73
133	7101	0	1	73
133	7076	0	1	73
133	7078	0	1	73
133	7095	0	1	73
133	4862	0	1	76
133	11977	0	0	65
133	9591	0	1	65
133	9635	0	0	65
133	11979	0	1	65
133	9633	0	1	65
133	9619	0	1	65
133	4885	0	1	70
133	3215	0	0	70
133	3206	0	0	70
133	3214	0	1	70
133	3240	0	1	70
133	3232	0	1	70
133	9990	0	1	84
133	8084	0	0	69
133	8103	0	1	69
133	8120	0	0	69
133	8193	0	1	69
133	8113	0	1	69
133	8195	0	1	69
133	7663	0	1	67
133	15494	0	1	67
133	7639	0	0	67
133	15498	0	0	67
133	15490	0	1	67
133	15486	0	1	67
133	7625	0	1	67
133	7648	0	1	67
133	7631	0	1	67
133	8949	0	0	70
133	8928	0	1	70
133	8948	0	1	70
133	9000	0	1	70
133	8991	0	1	70
133	8986	0	1	70
133	9812	0	1	63
133	8352	0	1	70
133	8650	0	1	70
133	12199	0	1	141
133	13466	0	1	76
133	12178	0	1	141
133	10688	0	1	73
133	7047	0	1	80
133	7034	0	1	80
133	7053	0	1	80
133	7012	0	0	80
133	7052	0	1	80
133	7030	0	1	80
133	7017	0	1	80
133	7043	0	1	80
133	7027	0	0	80
133	7026	0	1	80
133	8359	0	0	39
133	8469	0	0	39
133	8491	0	1	39
133	8330	0	1	39
133	8468	0	0	39
133	8381	0	1	39
133	8362	0	1	39
133	1537	0	1	42
133	8882	0	1	68
133	3841	0	1	68
133	2544	0	0	138
133	2428	0	0	138
133	4566	0	1	138
133	4576	0	1	138
133	2432	0	1	138
133	2566	0	0	138
133	2601	0	1	138
133	2564	0	1	138
133	2555	0	1	138
133	2693	0	0	138
133	2642	0	0	138
133	2632	0	0	138
133	2648	0	1	138
133	2665	0	1	138
133	3406	0	0	15
133	3407	0	0	15
133	3408	0	1	15
133	3409	0	1	15
133	3358	0	1	15
133	3322	0	1	15
133	3374	0	1	15
133	10204	0	1	111
133	5196	0	1	111
133	5714	0	1	106
133	5678	0	1	52
133	5710	0	1	51
133	6893	0	0	107
133	6892	0	1	107
133	6884	0	1	107
133	6877	0	1	107
133	6917	0	0	107
133	6903	0	0	107
133	6905	0	1	107
133	6899	0	1	107
133	7115	0	1	107
133	6966	0	0	107
133	6972	0	1	107
133	6967	0	1	107
133	6944	0	1	107
133	6988	0	1	107
133	5653	0	0	107
133	6975	0	0	107
133	6992	0	0	107
133	5650	0	1	107
133	6984	0	1	107
133	6993	0	0	107
133	5079	0	1	110
133	13561	0	1	95
133	13594	0	0	95
133	8235	0	0	95
133	13596	0	1	95
133	13580	0	0	95
133	8252	0	1	95
133	8232	0	1	95
133	8264	0	1	95
133	13558	0	1	95
133	13550	0	1	95
133	4813	0	0	115
133	4806	0	1	115
133	4692	0	1	115
133	4812	0	1	115
133	10361	0	1	114
133	12341	0	0	36
133	12333	0	0	38
133	12345	0	1	36
133	12334	0	1	38
133	12328	0	0	38
133	6579	0	1	86
133	6698	0	0	86
133	6607	0	1	86
133	6672	0	1	86
133	6722	0	0	86
133	6582	0	1	86
133	6710	0	1	86
133	6590	0	1	86
133	6717	0	0	86
133	6581	0	1	86
133	6588	0	1	86
133	8356	0	0	39
133	8374	0	1	39
133	7056	0	1	80
133	7000	0	1	80
133	7024	0	1	80
133	7045	0	1	80
133	13822	0	0	22
133	13974	0	1	22
133	13918	0	0	22
133	13946	0	1	22
133	13810	0	1	22
133	14422	0	0	21
133	14424	0	1	21
133	14425	0	1	21
133	14426	0	1	21
133	14467	0	1	21
133	14462	0	1	21
133	14642	0	1	21
133	14582	0	1	21
133	14607	0	0	21
133	14608	0	1	21
133	14417	0	1	21
133	14384	0	0	21
133	14385	0	1	21
133	7532	0	0	64
133	7259	0	1	75
133	7501	0	1	64
133	7576	0	1	75
133	1439	0	1	83
133	10793	0	0	42
133	10775	0	1	42
133	1630	0	0	41
133	1624	0	0	41
133	1628	0	1	41
133	1619	0	1	41
133	1622	0	1	41
133	8214	0	0	39
133	8293	0	1	39
133	8298	0	1	39
133	8163	0	1	39
133	3300	0	1	39
133	627	0	0	82
133	621	0	0	82
133	616	0	1	82
133	602	0	1	82
133	605	0	1	82
133	625	0	1	82
133	611	0	1	82
133	7759	0	1	88
133	7281	0	1	93
133	7323	0	1	93
133	7326	0	1	93
133	7783	0	1	93
133	7962	0	1	93
133	3707	0	1	93
133	9341	0	1	102
133	7678	0	1	76
133	10073	0	1	43
133	8813	0	1	81
133	1795	0	0	40
133	1799	0	1	40
133	1810	0	1	40
133	1813	0	1	40
133	1878	0	1	40
133	3246	0	1	63
133	3677	0	0	72
133	3660	0	1	72
133	3615	0	0	72
133	3588	0	0	72
133	3683	0	1	72
133	3650	0	0	72
133	3655	0	0	72
133	3657	0	1	72
133	3596	0	0	72
133	3606	0	0	72
133	7476	0	1	24
133	14664	0	0	71
133	9187	0	0	66
133	9059	0	0	66
133	9067	0	0	66
133	9024	0	1	66
133	9193	0	1	66
133	9156	0	1	66
133	9167	0	1	66
133	9168	0	1	66
133	11151	0	1	40
133	11422	0	1	40
133	10893	0	1	42
133	8077	0	1	78
133	8050	0	1	78
133	8014	0	1	78
133	7996	0	1	78
133	1692	0	1	77
133	8531	0	1	77
133	1744	0	1	40
133	3891	0	1	89
133	1253	0	1	88
133	4210	0	1	88
133	14041	0	1	87
133	14052	0	1	87
133	14061	0	1	87
133	14046	0	0	87
133	14070	0	1	87
133	14058	0	1	87
133	14071	0	1	87
133	14045	0	0	87
133	14062	0	1	87
133	14069	0	1	87
133	4104	0	1	87
133	14065	0	1	87
133	14066	0	1	87
133	14059	0	1	87
133	1317	0	1	85
133	4535	0	1	85
133	6734	0	1	86
133	6710	0	1	86
133	6626	0	1	86
133	6729	0	1	86
133	6745	0	1	86
133	4663	0	1	24
133	843	0	0	23
133	818	0	0	23
133	823	0	1	23
133	831	0	1	23
133	825	0	1	23
133	876	0	1	23
133	7070	0	1	73
133	7088	0	1	73
133	7092	0	1	73
133	7084	0	0	73
133	7073	0	1	73
133	7076	0	1	73
133	7072	0	1	73
133	7080	0	1	73
133	7085	0	1	73
133	4857	0	1	76
133	9613	0	1	65
133	4897	0	1	70
133	3229	0	1	70
133	3236	0	1	70
133	3193	0	0	70
133	3230	0	1	70
133	3241	0	1	70
133	9976	0	1	84
133	8087	0	0	69
133	8194	0	1	69
133	8111	0	1	69
133	8210	0	1	69
133	15495	0	1	67
133	15476	0	0	67
133	8999	0	1	70
133	8986	0	1	70
133	9000	0	1	70
133	8942	0	1	70
133	8962	0	1	70
133	9937	0	1	63
133	8442	0	1	70
133	8647	0	1	70
133	12181	0	0	141
133	7481	0	0	71
133	13477	0	1	76
133	13465	0	1	76
133	12187	0	1	141
133	10679	0	1	73
133	7052	0	1	80
